,UNIQUE_SUBJECT_UID,Task,Train,Test,Generations,Congruity,Ratio,Validation Accuracy
1,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
2,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,50,0.95
3,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,50,0.7
4,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
5,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
6,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,50,0.75
7,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,50,0.95
8,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,50,0.65
9,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
10,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,50,0.7
11,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
12,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
13,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,50,0.75
14,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
15,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
16,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
17,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,50,0.85
18,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
19,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,50,1.0
20,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,50,0.55
21,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
22,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,50,0.2
23,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
24,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
25,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
26,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
27,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,50,0.3
28,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,50,0.65
29,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,50,0.3
30,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,50,0.45
31,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,50,0.25
32,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,50,0.45
33,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,50,0.35
34,count_equate_2_595,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
35,count_equate_2_596,count,TS-controlled,CH-controlled,30,Incongruent,50,0.45
36,count_equate_2_597,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
37,count_equate_2_598,count,TS-controlled,CH-controlled,30,Incongruent,50,0.3
38,count_equate_2_599,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
39,count_equate_2_600,count,TS-controlled,CH-controlled,30,Incongruent,50,0.4
40,count_equate_2_581,count,TS-controlled,CH-controlled,30,Congruent,56,0.7
41,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
42,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,56,0.75
43,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,56,0.9
44,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
45,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
46,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
47,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
48,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,56,0.35
49,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,56,0.9
50,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
51,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
52,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
53,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,56,0.9
54,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
55,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
56,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,56,1.0
57,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
58,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
59,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,56,0.95
60,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,56,0.35
61,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,56,0.5
62,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,56,0.35
63,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,56,0.6
64,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,56,0.15
65,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,56,0.25
66,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,56,0.6
67,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,56,0.2
68,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,56,0.4
69,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,56,0.2
70,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,56,0.65
71,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,56,0.15
72,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,56,0.3
73,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,56,0.45
74,count_equate_2_595,count,TS-controlled,CH-controlled,30,Incongruent,56,0.25
75,count_equate_2_596,count,TS-controlled,CH-controlled,30,Incongruent,56,0.45
76,count_equate_2_597,count,TS-controlled,CH-controlled,30,Incongruent,56,0.35
77,count_equate_2_598,count,TS-controlled,CH-controlled,30,Incongruent,56,0.3
78,count_equate_2_599,count,TS-controlled,CH-controlled,30,Incongruent,56,0.25
79,count_equate_2_600,count,TS-controlled,CH-controlled,30,Incongruent,56,0.35
80,count_equate_2_581,count,TS-controlled,CH-controlled,30,Congruent,63,0.7
81,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,63,0.85
82,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
83,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
84,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,63,0.9
85,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,63,0.85
86,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,63,0.9
87,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,63,0.9
88,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,63,0.35
89,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,63,0.75
90,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,63,0.85
91,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
92,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
93,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
94,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
95,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
96,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
97,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,63,0.95
98,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
99,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,63,0.8
100,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,63,0.35
101,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,63,0.35
102,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
103,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,63,0.45
104,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
105,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,63,0.15
106,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,63,0.55
107,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
108,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,63,0.35
109,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,63,0.25
110,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,63,0.6
111,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,63,0.15
112,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,63,0.25
113,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,63,0.3
114,count_equate_2_595,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
115,count_equate_2_596,count,TS-controlled,CH-controlled,30,Incongruent,63,0.25
116,count_equate_2_597,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
117,count_equate_2_598,count,TS-controlled,CH-controlled,30,Incongruent,63,0.3
118,count_equate_2_599,count,TS-controlled,CH-controlled,30,Incongruent,63,0.2
119,count_equate_2_600,count,TS-controlled,CH-controlled,30,Incongruent,63,0.25
120,count_equate_2_581,count,TS-controlled,CH-controlled,30,Congruent,71,0.6
121,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,71,0.95
122,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,71,0.9
123,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
124,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
125,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,71,0.95
126,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,71,0.8
127,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
128,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,71,0.35
129,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,71,0.9
130,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
131,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
132,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
133,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,71,1.0
134,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,71,1.0
135,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
136,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,71,0.8
137,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,71,0.8
138,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,71,0.95
139,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,71,0.85
140,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,71,0.4
141,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,71,0.3
142,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,71,0.35
143,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,71,0.45
144,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,71,0.25
145,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,71,0.2
146,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,71,0.45
147,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,71,0.35
148,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,71,0.35
149,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,71,0.3
150,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,71,0.45
151,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,71,0.25
152,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,71,0.25
153,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,71,0.25
154,count_equate_2_595,count,TS-controlled,CH-controlled,30,Incongruent,71,0.3
155,count_equate_2_596,count,TS-controlled,CH-controlled,30,Incongruent,71,0.4
156,count_equate_2_597,count,TS-controlled,CH-controlled,30,Incongruent,71,0.3
157,count_equate_2_598,count,TS-controlled,CH-controlled,30,Incongruent,71,0.35
158,count_equate_2_599,count,TS-controlled,CH-controlled,30,Incongruent,71,0.25
159,count_equate_2_600,count,TS-controlled,CH-controlled,30,Incongruent,71,0.35
160,count_equate_2_581,count,TS-controlled,CH-controlled,30,Congruent,75,0.6
161,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
162,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,75,0.9
163,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
164,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
165,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,75,1.0
166,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,75,0.9
167,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,75,0.75
168,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,75,0.35
169,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,75,0.8
170,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
171,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
172,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,75,0.9
173,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,75,0.85
174,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,75,1.0
175,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
176,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
177,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
178,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,75,1.0
179,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,75,0.95
180,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,75,0.55
181,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,75,0.4
182,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
183,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,75,0.6
184,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
185,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,75,0.4
186,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,75,0.55
187,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
188,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,75,0.35
189,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
190,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,75,0.6
191,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
192,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
193,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
194,count_equate_2_595,count,TS-controlled,CH-controlled,30,Incongruent,75,0.4
195,count_equate_2_596,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
196,count_equate_2_597,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
197,count_equate_2_598,count,TS-controlled,CH-controlled,30,Incongruent,75,0.5
198,count_equate_2_599,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
199,count_equate_2_600,count,TS-controlled,CH-controlled,30,Incongruent,75,0.45
200,count_equate_2_581,count,TS-controlled,CH-controlled,30,Congruent,86,0.55
201,count_equate_2_582,count,TS-controlled,CH-controlled,30,Congruent,86,0.95
202,count_equate_2_583,count,TS-controlled,CH-controlled,30,Congruent,86,0.95
203,count_equate_2_584,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
204,count_equate_2_585,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
205,count_equate_2_586,count,TS-controlled,CH-controlled,30,Congruent,86,0.95
206,count_equate_2_587,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
207,count_equate_2_588,count,TS-controlled,CH-controlled,30,Congruent,86,0.85
208,count_equate_2_589,count,TS-controlled,CH-controlled,30,Congruent,86,0.35
209,count_equate_2_590,count,TS-controlled,CH-controlled,30,Congruent,86,0.8
210,count_equate_2_591,count,TS-controlled,CH-controlled,30,Congruent,86,1.0
211,count_equate_2_592,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
212,count_equate_2_593,count,TS-controlled,CH-controlled,30,Congruent,86,0.85
213,count_equate_2_594,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
214,count_equate_2_595,count,TS-controlled,CH-controlled,30,Congruent,86,0.95
215,count_equate_2_596,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
216,count_equate_2_597,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
217,count_equate_2_598,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
218,count_equate_2_599,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
219,count_equate_2_600,count,TS-controlled,CH-controlled,30,Congruent,86,0.9
220,count_equate_2_581,count,TS-controlled,CH-controlled,30,Incongruent,86,0.45
221,count_equate_2_582,count,TS-controlled,CH-controlled,30,Incongruent,86,0.3
222,count_equate_2_583,count,TS-controlled,CH-controlled,30,Incongruent,86,0.25
223,count_equate_2_584,count,TS-controlled,CH-controlled,30,Incongruent,86,0.7
224,count_equate_2_585,count,TS-controlled,CH-controlled,30,Incongruent,86,0.4
225,count_equate_2_586,count,TS-controlled,CH-controlled,30,Incongruent,86,0.25
226,count_equate_2_587,count,TS-controlled,CH-controlled,30,Incongruent,86,0.55
227,count_equate_2_588,count,TS-controlled,CH-controlled,30,Incongruent,86,0.4
228,count_equate_2_589,count,TS-controlled,CH-controlled,30,Incongruent,86,0.35
229,count_equate_2_590,count,TS-controlled,CH-controlled,30,Incongruent,86,0.3
230,count_equate_2_591,count,TS-controlled,CH-controlled,30,Incongruent,86,0.65
231,count_equate_2_592,count,TS-controlled,CH-controlled,30,Incongruent,86,0.3
232,count_equate_2_593,count,TS-controlled,CH-controlled,30,Incongruent,86,0.25
233,count_equate_2_594,count,TS-controlled,CH-controlled,30,Incongruent,86,0.3
